cement,slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength,mix_id,age_stage
133.0,200.0,0.0,192.0,0.0,927.4,839.2,90,36.588422892,186,Later
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90,50.732333556,188,Later
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7,13.664035367999999,186,Early
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3,14.143910664,184,Early
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90,47.782065751999994,191,Later
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3,2.331807832,183,Early
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7,16.889404096,176,Early
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.523542168,190,Early
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.8085755,192,Early
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.700028079999996,192,Later
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28,17.96429718,189,28-day
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28,32.88455782,191,28-day
116.0,173.0,0.0,192.0,0.0,909.8,891.9,28,22.347985588,185,28-day
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.787541496,180,Early
108.3,162.4,0.0,203.5,0.0,938.2,849.0,7,7.723510152,183,Early
203.5,305.3,0.0,203.5,0.0,963.4,630.0,28,41.684340008,174,28-day
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.561653168,174,Early
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3,6.883728383999999,186,Early
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.526869708,190,Later
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7,17.165883972,182,Early
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28,30.439675923999996,182,28-day
250.2,166.8,0.0,203.5,0.0,977.6,694.1,3,9.731264264,175,Early
122.6,183.9,0.0,203.5,0.0,958.2,800.1,3,3.31982694,179,Early
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90,26.322814728,189,Later
200.0,133.0,0.0,192.0,0.0,965.4,806.2,90,43.25082948,182,Later
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.280436883999999,185,Early
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90,32.102692036,187,Later
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28,36.964187312,175,28-day
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90,54.598914963999995,184,Later
192.0,288.0,0.0,192.0,0.0,929.8,716.1,7,21.48062478,188,Early
157.0,236.0,0.0,192.0,0.0,935.4,781.2,3,9.694722036,176,Early
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.374375495999999,189,Early
141.3,212.0,0.0,203.5,0.0,971.8,748.5,90,39.6621069,177,Later
116.0,173.0,0.0,192.0,0.0,909.8,891.9,7,10.089791784,185,Early
141.3,212.0,0.0,203.5,0.0,971.8,748.5,3,4.827710952,177,Early
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7,10.354550567999999,179,Early
166.8,250.2,0.0,203.5,0.0,975.6,692.6,90,43.565230536,178,Later
203.5,305.3,0.0,203.5,0.0,963.4,630.0,90,51.863763672,174,Later
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3,11.85209244,193,Early
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7,17.24379476,193,Early
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.827251359999998,193,28-day
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90,35.763120119999996,193,Later
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.70028788,193,Later
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3,14.306626999999999,194,Early
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7,17.43684804,194,Early
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28,31.74347504,194,28-day
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91428524,194,Later
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120,39.382869119999995,194,Later
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3,15.87173752,195,Early
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7,9.011451319999999,195,Early
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28,33.60506024,195,28-day
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.65839972,195,Later
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120,40.85834776,195,Later
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7,12.052040479999999,196,Early
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54026944,196,28-day
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7,18.91232668,197,Early
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.17966352,197,28-day
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7,30.9574724,198,Early
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28,43.892042159999995,199,28-day
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.27555072,199,Later
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.93522932,200,28-day
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7,14.49968028,201,Early
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28,22.435549039999998,202,28-day
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.63809508,203,Early
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.0621928,203,Early
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7,33.21205892,203,Early
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14,36.93522932,203,Early
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28,44.0919902,203,28-day
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61391356,204,Early
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14,59.76377968,204,Early
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28,67.30664712,204,28-day
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90,69.65776027999999,204,Later
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180,71.62276688,204,Later
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270,74.16693332,204,Later
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.12632404,205,Early
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14,22.53207568,205,Early
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.337723399999998,205,28-day
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56,29.97841648,205,Later
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90,31.35047372,205,Later
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180,32.72253096,205,Later
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1,6.26733684,206,Early
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3,14.699628319999999,206,Early
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7,23.221551679999997,206,Early
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14,27.923778,206,Early
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28,31.35047372,206,28-day
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180,38.99676256,207,Later
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.244454319999996,207,Later
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3,14.98920824,208,Early
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3,13.52062436,207,Early
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7,24.00065956,209,Early
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42475728,209,28-day
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.46598588,210,Early
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28,22.435549039999998,201,28-day
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7,21.160018439999998,211,Early
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28,31.84000168,211,28-day
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7,14.796154959999999,212,Early
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28,25.17966352,212,28-day
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28,17.54026944,213,28-day
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2032056,214,Early
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28,21.6495464,214,28-day
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39236188,214,Later
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52062436,215,Early
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7,16.26473884,207,Early
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28,31.44700036,207,28-day
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90,37.231704,207,Later
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7,18.12632404,208,Early
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72253096,208,28-day
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.48629052,208,Later
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180,41.05140104,208,Later
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360,42.126983599999996,208,Later
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14,18.12632404,216,Early
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180,26.74477404,216,Later
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.921839559999995,217,Later
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22221124,203,Later
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180,51.04190828,203,Later
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270,55.15808,203,Later
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3,41.63745564,204,Early
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7,13.71367764,218,Early
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.691434559999998,218,28-day
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.6469484,219,28-day
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.10537996,220,Early
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28,39.58281716,220,28-day
393.0,0.0,0.0,192.0,0.0,940.0,758.0,90,48.79421652,220,Later
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.00065956,221,Early
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28,37.42475728,221,28-day
252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.46598588,222,Early
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7,14.98920824,223,Early
310.0,0.0,0.0,192.0,0.0,970.0,850.0,28,27.923778,223,28-day
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.6806428,223,Later
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180,37.32823064,223,Later
310.0,0.0,0.0,192.0,0.0,970.0,850.0,360,38.11423328,223,Later
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3,33.79811352,217,Early
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42345828,217,Early
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14,48.401215199999996,217,Early
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28,55.94408264,217,28-day
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78472376,217,Later
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270,67.11359384,217,Later
322.0,0.0,0.0,203.0,0.0,974.0,800.0,14,20.77391188,224,Early
322.0,0.0,0.0,203.0,0.0,974.0,800.0,28,25.17966352,224,28-day
322.0,0.0,0.0,203.0,0.0,974.0,800.0,180,29.58541516,224,Later
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28,21.7529678,216,28-day
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.0932892,225,28-day
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39366088,199,Early
522.0,0.0,0.0,146.0,0.0,896.0,896.0,7,50.511011759999995,226,Early
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.98740975999999,226,28-day
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28,37.16965116,227,28-day
162.0,190.0,148.0,179.0,19.0,838.0,741.0,28,33.75674496,228,28-day
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.49916068,229,28-day
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.98790924,230,28-day
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28,36.34917472,231,28-day
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.68779736,232,28-day
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28,15.41668336,233,28-day
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28,33.41890172,234,28-day
374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28,39.05192064,235,28-day
159.0,149.0,116.0,175.0,15.0,953.0,720.0,28,27.67556664,236,28-day
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28,26.8550902,237,28-day
310.0,143.0,0.0,168.0,10.0,914.0,804.0,28,45.2985732,238,28-day
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28,30.12320644,239,28-day
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28,15.568368079999999,240,28-day
142.0,167.0,130.0,174.0,11.0,883.0,785.0,28,44.6090972,241,28-day
298.0,137.0,107.0,201.0,6.0,878.0,655.0,28,53.52402188,242,28-day
321.0,164.0,0.0,190.0,5.0,870.0,774.0,28,57.21271848,243,28-day
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28,65.90701084,244,28-day
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82075636,245,28-day
252.0,97.0,76.0,194.0,8.0,835.0,821.0,28,33.398217439999996,246,28-day
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.0297974,247,28-day
156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28,37.36270444,248,28-day
160.0,188.0,146.0,203.0,11.0,829.0,710.0,28,32.83974188,249,28-day
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.63719584,250,28-day
318.0,0.0,126.0,210.0,6.0,861.0,737.0,28,40.0585556,251,28-day
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28,41.940825079999996,252,28-day
326.0,166.0,0.0,174.0,9.0,882.0,790.0,28,61.232363559999996,253,28-day
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.865242519999995,254,28-day
132.0,207.0,161.0,179.0,5.0,867.0,736.0,28,33.301690799999996,255,28-day
322.0,149.0,0.0,186.0,8.0,951.0,709.0,28,52.42086028,256,28-day
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.08573488,257,28-day
314.0,0.0,113.0,170.0,10.0,925.0,783.0,28,38.45897128,258,28-day
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.25928304,259,28-day
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28,35.225328839999996,260,28-day
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28,42.13387836,261,28-day
298.0,0.0,107.0,210.0,11.0,880.0,744.0,28,31.874475479999997,262,28-day
265.0,111.0,86.0,195.0,6.0,833.0,790.0,28,41.540929,263,28-day
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45181672,264,28-day
166.0,260.0,0.0,183.0,13.0,859.0,827.0,28,37.91428524,265,28-day
276.0,116.0,90.0,180.0,9.0,870.0,768.0,28,44.27814872,266,28-day
322.0,0.0,116.0,196.0,10.0,818.0,813.0,28,31.17810472,267,28-day
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28,23.69039536,268,28-day
159.0,187.0,0.0,176.0,11.0,990.0,789.0,28,32.763899519999995,269,28-day
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.39847724,270,28-day
237.0,92.0,71.0,247.0,6.0,853.0,695.0,28,28.62704352,271,28-day
313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28,36.80422888,272,28-day
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28490352,273,28-day
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28,33.0603742,274,28-day
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28,31.419421319999998,275,28-day
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28,31.026419999999998,276,28-day
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28,44.38846488,277,28-day
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28,12.17614616,278,28-day
153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28,25.55887532,279,28-day
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.4388066,280,28-day
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.956952799999996,281,28-day
300.0,0.0,120.0,212.0,10.0,878.0,728.0,28,23.83518532,282,28-day
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28,26.22766704,283,28-day
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28,17.95395504,284,28-day
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28,40.679083999999996,285,28-day
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28,19.00885332,286,28-day
262.0,111.0,86.0,195.0,5.0,895.0,733.0,28,33.7153764,287,28-day
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.53571288,288,28-day
151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28,13.45857152,289,28-day
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28,32.23989776,290,28-day
149.0,118.0,92.0,183.0,7.0,953.0,780.0,28,23.51802636,291,28-day
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28,29.72331036,292,28-day
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77327244,293,28-day
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28,52.44154456,294,28-day
284.0,120.0,0.0,168.0,7.0,970.0,794.0,28,40.93419012,295,28-day
336.0,0.0,0.0,182.0,3.0,986.0,817.0,28,44.86420332,296,28-day
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28,13.19657064,297,28-day
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28,37.431652039999996,298,28-day
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28,29.86810032,299,28-day
331.0,170.0,0.0,195.0,8.0,811.0,802.0,28,56.61287436,300,28-day
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28,12.45883132,301,28-day
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28,23.786922,302,28-day
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29309728,303,28-day
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28,39.417342919999996,304,28-day
314.0,145.0,113.0,179.0,8.0,869.0,690.0,28,46.2293658,305,28-day
313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28,44.51946532,306,28-day
146.0,173.0,0.0,182.0,3.0,986.0,817.0,28,23.73865868,307,28-day
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14492992,308,28-day
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28,15.520104759999999,309,28-day
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.5748832,310,28-day
298.0,0.0,107.0,164.0,13.0,953.0,784.0,28,35.85964676,311,28-day
313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28,41.05140104,312,28-day
155.0,184.0,143.0,194.0,9.0,880.0,699.0,28,28.98557104,313,28-day
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28,46.24315532,314,28-day
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.91714304,315,28-day
145.0,0.0,179.0,202.0,8.0,824.0,869.0,28,10.53519328,316,28-day
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.0969264,317,28-day
136.0,162.0,126.0,172.0,10.0,923.0,764.0,28,29.06830816,318,28-day
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28,9.735401119999999,319,28-day
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28,33.79811352,320,28-day
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84481804,321,28-day
136.0,196.0,98.0,199.0,6.0,847.0,783.0,28,26.96540636,322,28-day
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.234302,323,28-day
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28,30.647208199999998,324,28-day
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05347944,325,28-day
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28,24.579819399999998,326,28-day
135.0,105.0,193.0,196.0,6.0,965.0,643.0,28,21.91154728,327,28-day
159.0,209.0,161.0,201.0,7.0,848.0,669.0,28,30.881630039999997,328,28-day
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28,15.340841,329,28-day
154.0,174.0,185.0,228.0,7.0,845.0,612.0,28,24.3385028,330,28-day
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28,23.8903434,331,28-day
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28,22.93197176,332,28-day
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28,29.41304616,333,28-day
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28,28.629801423999997,334,28-day
313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28,36.804918356,335,28-day
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28,18.287661424,336,28-day
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28,32.720462532,337,28-day
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28,31.420110796000003,338,28-day
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28,28.937997196,339,28-day
313.3,145.0,0.0,178.5,8.0,867.2,824.0,28,40.925226931999994,340,28-day
151.6,0.0,111.9,184.4,7.9,992.0,815.9,28,12.180972492,341,28-day
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.559564796,342,28-day
139.9,132.6,103.3,200.3,7.4,916.0,753.4,28,36.443632932,343,28-day
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28,32.96384756,344,28-day
299.8,0.0,119.8,211.5,9.9,878.2,727.6,28,23.835874796,345,28-day
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.233182848000002,346,28-day
148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28,17.959470848000002,347,28-day
326.5,0.0,137.9,199.0,10.8,801.1,792.5,28,38.630650804,348,28-day
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28,19.009542795999998,349,28-day
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.71882378,350,28-day
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28,8.536402356,351,28-day
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28,13.461329424,352,28-day
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.245413568000004,353,28-day
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28,23.524231644,354,28-day
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28,29.726068263999995,355,28-day
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,49.77327244,356,28-day
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28,52.446370892,357,28-day
284.0,119.7,0.0,168.3,7.2,970.4,794.2,28,40.934879596,358,28-day
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28,44.868340176000004,359,28-day
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.202086448,360,28-day
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.431652039999996,361,28-day
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,29.870858223999996,362,28-day
330.5,169.6,0.0,194.9,8.1,811.0,802.3,28,56.619079643999996,363,28-day
154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28,12.459520796,364,28-day
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28,23.786922,365,28-day
134.7,0.0,165.7,180.2,10.0,961.0,804.9,28,13.293786756,366,28-day
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,39.421479776,367,28-day
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28,46.234192132,368,28-day
312.7,144.7,0.0,127.3,8.0,999.7,822.2,28,44.523602176000004,369,28-day
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28,23.744174488,370,28-day
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,26.147687824,371,28-day
148.1,0.0,182.1,181.4,15.0,838.9,884.3,28,15.526310044,372,28-day
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28,43.57833058,373,28-day
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.86585204399999,374,28-day
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28,41.053469468,375,28-day
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.991086848000002,376,28-day
289.0,133.7,0.0,194.9,5.5,924.1,760.1,28,46.247292176,377,28-day
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28,26.922658848,378,28-day
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.535882756,379,28-day
312.7,0.0,0.0,178.1,8.0,999.7,822.2,28,25.10382116,380,28-day
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.073134491999998,381,28-day
154.8,0.0,142.8,193.3,9.1,877.2,867.7,28,9.738159024,382,28-day
255.3,98.8,77.0,188.6,6.5,919.0,749.3,28,33.798802996,383,28-day
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28,37.171030112,384,28-day
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28,33.762260768,385,28-day
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.503987012,386,28-day
146.5,114.6,89.3,201.9,8.8,860.0,829.5,28,19.98790924,387,28-day
151.8,178.1,138.7,167.5,18.3,944.0,694.6,28,36.349864196,388,28-day
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.215586251999994,389,28-day
143.6,0.0,174.9,158.4,17.9,942.7,844.5,28,15.42357812,390,28-day
303.6,139.9,0.0,213.5,6.2,895.5,722.5,28,33.419591196,391,28-day
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28,39.056057496,392,28-day
158.6,148.9,116.0,175.1,15.0,953.3,719.7,28,27.681082448,393,28-day
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28,26.859916531999996,394,28-day
310.0,142.8,0.0,167.9,10.0,914.3,804.0,28,45.304778483999996,395,28-day
304.8,0.0,99.6,196.0,9.8,959.4,705.2,28,30.12320644,396,28-day
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28,15.569747031999999,397,28-day
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61185510399999,398,28-day
297.8,137.2,106.9,201.3,6.0,878.4,655.3,28,53.524711356,399,28-day
321.3,164.2,0.0,190.5,4.6,870.0,774.0,28,57.21823428799999,400,28-day
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28,65.909079268,401,28-day
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.826961643999994,402,28-day
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.399596392,403,28-day
164.6,0.0,150.4,181.6,11.7,1023.3,728.9,28,18.033934256,404,28-day
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28,37.363393916,405,28-day
160.2,188.0,146.4,203.2,11.3,828.7,709.7,28,35.314271244,406,28-day
298.1,0.0,107.0,186.4,6.1,879.0,815.2,28,42.6440906,407,28-day
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.062002979999995,408,28-day
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.798273423999994,409,28-day
